Strategy,Avg Test Edge,Median Test Edge,Positive Windows,Total Windows,Worst Test Edge,Avg Annual Return,Worst Max Drawdown,Avg Exposure,Max Exposure
"Def: Above200+Below20+5D<-1.5%, 1.25x, 3d, Fixed",-0.006746154525630113,-0.001483662813145159,4,8,-0.05177286126160863,0.11053203860864055,-0.3657702958349561,0.9358685695068323,1.25
"Def: Above200+Below20+5D<-1.5%, 1.25x, 15d, Fixed",-0.006784937570604582,-0.0022397832443343813,4,8,-0.06415630375895764,0.11598756679000297,-0.3686890231679605,0.9921213545617045,1.25
"Def: Above200+Below20+5D<-2.5%, 1.25x, 10d, Fixed",-0.006840162074614686,-0.005788758723777598,4,8,-0.045323525436861134,0.11102322132281121,-0.3530635036854356,0.940955660724535,1.25
"Def: Above200+Below20+5D<-2.0%, 1.25x, 15d, StopBelow200+Recover20",-0.00687073527227304,-0.004347109460037468,4,8,-0.03678173444948207,0.1099917797209103,-0.3573188098394464,0.9318882513662212,1.25
"Def: Above200+Below20+5D<-1.5%, 1.25x, 3d, StopBelow200+Recover20",-0.006906345954815971,0.0003891523583233747,4,8,-0.035657208178077715,0.10965360711098655,-0.3582356954450989,0.9287109030974816,1.25
"Def: Above200+Below20+5D<-1.5%, 1.25x, 3d, StopBelow200",-0.00714693034707084,-0.0014623524134361743,4,8,-0.03977262900083134,0.10983159740158217,-0.3631076086321935,0.9321307411304915,1.25
"Def: Above200+Below20+5D<-2.0%, 1.25x, 3d, StopBelow200+Recover20",-0.007150314114857018,-0.003887989632489708,4,8,-0.0412476435761735,0.10855516447863565,-0.3599701614089095,0.9216333851074592,1.25
"Def: Above200+Below20+5D<-2.5%, 1.50x, 15d, StopBelow200",-0.007169762977645058,-0.007531906669985711,4,8,-0.036502649098344664,0.11552571397317707,-0.36983993582286,0.9850828484038685,1.5
"Def: Above200+Below20+5D<-2.5%, 1.25x, 5d, Fixed",-0.007406495213069714,-0.0046368284749152,4,8,-0.0498604599380299,0.10866443021283227,-0.3645609268312643,0.9253355999115149,1.25
"Def: Above200+Below20+5D<-2.5%, 1.50x, 5d, Recover20",-0.007460377209103641,-0.0035286618468959308,4,8,-0.06683382292613405,0.11038775800124084,-0.3729582767551646,0.9406632106236417,1.5
"Def: Above200+Below20+5D<-3.0%, 1.50x, 5d, Recover20",-0.007565056533911194,0.0018207671198777753,4,8,-0.05897457785416704,0.10885362722810113,-0.33949588980040524,0.9287317513240175,1.5
"Def: Above200+Below20+5D<-2.5%, 1.25x, 15d, StopBelow200",-0.007953624259313882,-0.006742338454780006,4,8,-0.03279963240865813,0.1103879884395658,-0.3581474742875007,0.9434363354377993,1.25
"Def: Above200+Below20+5D<-1.5%, 1.50x, 15d, Recover20",-0.008845928768781208,0.00026087670353081016,4,8,-0.1071393881587619,0.11354790958130333,-0.4210916444988646,0.9941874914662233,1.5
"Def: Above200+Below20+5D<-3.0%, 1.25x, 10d, Recover20",-0.008906155260242493,-0.0016791668048252717,4,8,-0.05261866958535233,0.10656964311062612,-0.35446648606504405,0.9225495098636789,1.25
"Def: Above200+Below20+5D<-3.0%, 2.00x, 3d, StopBelow200",-0.00905658906534619,-0.0006434989180091888,4,8,-0.055120813615581854,0.10822329724360089,-0.3643628147933453,0.9379271614047671,2.0
"Def: Above200+Below20+5D<-3.0%, 2.00x, 15d, Fixed",-0.009242009674636897,0.004152611542458939,4,8,-0.15659548468959694,0.11739305319885492,-0.5184931790459737,1.0419963619526131,2.0
"Def: Above200+Below20+5D<-3.0%, 1.75x, 15d, Fixed",-0.010008545031143554,0.0027807423040728807,4,8,-0.12769018253920472,0.11404466689013612,-0.47104879270846767,1.0083204312899023,1.75
"Def: Above200+Below20+5D<-3.0%, 2.00x, 3d, StopBelow200+Recover20",-0.010257180311935024,-0.0006832246875970727,4,8,-0.06161186015915354,0.10692572685970858,-0.3643628147933453,0.9370997830873489,2.0
"Def: Above200+Below20+5D<-2.5%, 1.25x, 15d, Fixed",-0.01034973020026192,-0.004636578897092347,4,8,-0.06717694928563178,0.10914619612522078,-0.3686890231679607,0.9566695224601052,1.25
"Def: Above200+Below20+5D<-3.0%, 1.50x, 15d, Fixed",-0.010656230548981988,-0.0011616229338812234,4,8,-0.09977500418471807,0.11040259469939076,-0.42109164449886494,0.9746445006271918,1.5
"Def: Above200+Below20+5D<-2.5%, 1.50x, 15d, Fixed",-0.010793831821216918,0.00043206825473307564,4,8,-0.09010606125518206,0.11304462634261178,-0.4210916444988647,1.0036655827124823,1.5
"Def: Above200+Below20+5D<-2.5%, 2.00x, 15d, Fixed",-0.01088095289306859,0.00625799829158169,4,8,-0.13809790174948167,0.11968241903384087,-0.5189430124125978,1.0976577032172365,2.0
"Def: Above200+Below20+5D<-2.5%, 1.75x, 15d, Fixed",-0.011026383188785668,0.007041428998309007,4,8,-0.11349375894912539,0.11655541282923644,-0.47112959449102165,1.0506616429648594,1.75
"Def: Above200+Below20+5D<-3.0%, 2.00x, 3d, Fixed",-0.011067092666189215,-0.006894746995218193,4,8,-0.04469892361417194,0.10666504592259425,-0.387143357836378,0.9423392385294314,2.0
"Def: Above200+Below20+5D<-3.0%, 1.25x, 15d, Recover20",-0.011498520095214834,0.0002272268087172291,4,8,-0.07364899990010354,0.1045307830165896,-0.3686890231679608,0.9286793782129281,1.25
"Def: Above200+Below20+5D<-3.0%, 2.00x, 3d, Recover20",-0.012276487101756384,-0.006933839759149296,4,8,-0.0512592294513643,0.10535884803856645,-0.387143357836378,0.9415118602120132,2.0
"Def: Above200+Below20+5D<-2.5%, 1.50x, 15d, Recover20",-0.013297995275696986,-0.004455969466793275,4,8,-0.09648082065951225,0.10698015135292734,-0.4210916444988647,0.9663924223851189,1.5
"Def: Above200+Below20+5D<-2.5%, 1.75x, 15d, Recover20",-0.01445895013003276,-0.0018053188234494755,4,8,-0.12278372265515936,0.10811290446480598,-0.4710487927084681,0.9948760199096041,1.75
"Def: Above200+Below20+5D<-2.5%, 2.00x, 15d, Recover20",-0.015913143935693208,0.0006150594460875292,4,8,-0.15011385251264164,0.10892593553947069,-0.5184931790459739,1.023359617434089,2.0
"Def: Above200+Below20+5D<-1.5%, 2.00x, 15d, StopBelow200",0.0008252665498021949,-0.0161531183841771,3,8,-0.03894116091556876,0.13882284113431542,-0.41295263808129856,1.1958675150837346,2.0
"Core: Above200+Below20+5D<-3.0%, 1.25x, 3d, Recover20",-0.00029467199936451804,-0.00018107951744905648,3,8,-0.009832590155133047,0.11994675272898601,-0.5100247562653833,1.0095903936605728,1.25
"Core: Above200+Below20+5D<-3.0%, 1.50x, 3d, Recover20",-0.0006962901523636655,-0.00046707156899106206,3,8,-0.0200481121573739,0.1200097501243859,-0.5135602278442502,1.0191807873211456,1.5
"Core: Above200+Below20+5D<-3.0%, 1.75x, 3d, Recover20",-0.001204224563477102,-0.0008582148105498177,3,8,-0.030639167473552442,0.1199619938208259,-0.5199254173750566,1.0287711809817184,1.75
"Core: Above200+Below20+5D<-3.0%, 2.00x, 3d, Recover20",-0.0018177958462863991,-0.0013547310054379258,3,8,-0.04159801254725726,0.11980415366523582,-0.5262682144822395,1.0383615746422912,2.0
"Def: Above200+Below20+5D<-1.5%, 1.75x, 15d, StopBelow200",-0.002467856842777963,-0.014163948516356828,3,8,-0.03898496398067075,0.13080765216305978,-0.3949228010327701,1.1223480919307334,1.75
"Def: Above200+Below20+5D<-2.5%, 1.75x, 3d, Fixed",-0.0027113864973996316,-0.004405783648767092,3,8,-0.04394659952030877,0.11613506694535247,-0.3748298412536244,0.9504799637834942,1.75
"Def: Above200+Below20+5D<-2.5%, 1.50x, 10d, StopBelow200",-0.003093795312195266,-0.003679088748602233,3,8,-0.030145807917691725,0.11763744841133128,-0.36752825129861166,0.9668278750765071,1.5
"Def: Above200+Below20+5D<-2.5%, 1.50x, 7d, StopBelow200",-0.003951322469303062,-0.006075365175855052,3,8,-0.02891725967706904,0.11520036227671439,-0.3632579149151246,0.951612787804615,1.5
"Def: Above200+Below20+5D<-2.5%, 2.00x, 7d, StopBelow200+Recover20",-0.005126499927721684,-0.008705214722528054,3,8,-0.05485612574499377,0.11661573348304681,-0.3756603434571246,0.9780592064982746,2.0
"Def: Above200+Below20+5D<-2.5%, 2.00x, 3d, Recover20",-0.00532113803819613,-0.005434999187846512,3,8,-0.053898201764581266,0.11472514356229171,-0.38443390664530974,0.9626335441971372,2.0
"Def: Above200+Below20+5D<-1.5%, 1.50x, 15d, StopBelow200",-0.0055512524396620355,-0.01218274755579285,3,8,-0.037071041970158314,0.12249668753889728,-0.377119722033876,1.0488286687777322,1.5
"Def: Above200+Below20+5D<-2.5%, 1.25x, 10d, StopBelow200",-0.005779766341308307,-0.0071747489853084545,3,8,-0.029631828212667077,0.11143160706647635,-0.35697267394757426,0.9343088487741187,1.25
"Def: Above200+Below20+5D<-2.0%, 1.50x, 10d, StopBelow200+Recover20",-0.005927133049598687,-0.003784607389890726,3,8,-0.04262208447002469,0.11398630870246879,-0.368203053303243,0.9585937305761679,1.5
"Def: Above200+Below20+5D<-2.5%, 1.75x, 7d, StopBelow200+Recover20",-0.005933131339092845,-0.009074037415704228,3,8,-0.04828095504030605,0.11396126310077381,-0.36828592526250103,0.9589918604916385,1.75
"Def: Above200+Below20+5D<-2.5%, 1.25x, 7d, StopBelow200",-0.0061285877402628,-0.008119642459351484,3,8,-0.02937342310849722,0.11020246228032586,-0.3548195281550881,0.9267013051381725,1.25
"Def: Above200+Below20+5D<-3.0%, 1.25x, 5d, StopBelow200+Recover20",-0.006299922007130074,-0.0036635132110510726,3,8,-0.03534049279008444,0.10831568322410061,-0.34427040166045053,0.9127895773026312,1.25
"Def: Above200+Below20+5D<-2.5%, 1.25x, 5d, StopBelow200+Recover20",-0.006549857592181962,-0.005582661250922882,3,8,-0.04051053410329408,0.1087642500244827,-0.3498139524635232,0.9182293862086631,1.25
"Def: Above200+Below20+5D<-3.0%, 1.25x, 15d, StopBelow200",-0.0065596612022475465,-0.006355503961690379,3,8,-0.02553044515206704,0.11024731759965412,-0.35516834523112406,0.931387643135474,1.25
"Def: Above200+Below20+5D<-2.5%, 1.50x, 7d, StopBelow200+Recover20",-0.006707440726534522,-0.009630809287684894,3,8,-0.041966090173102266,0.11114261516975191,-0.3609490100405216,0.9399245144850024,1.5
"Def: Above200+Below20+5D<-2.5%, 2.00x, 3d, StopBelow200+Recover20",-0.006707633288416809,-0.005938916017268037,3,8,-0.061236472450783674,0.112750072604311,-0.38586689048401757,0.9570643881629106,2.0
"Def: Above200+Below20+5D<-2.5%, 2.00x, 15d, StopBelow200+Recover20",-0.006809274229317444,-0.004936039071439469,3,8,-0.05128909760758571,0.11652717513380212,-0.3756603434571253,0.9973074809170991,2.0
"Def: Above200+Below20+5D<-2.5%, 1.25x, 3d, StopBelow200",-0.0068290773309956365,-0.005811204829163308,3,8,-0.036620256655703676,0.10820241239211549,-0.35631837411002876,0.9164866604479782,1.25
"Def: Above200+Below20+5D<-3.0%, 1.25x, 15d, StopBelow200+Recover20",-0.006929814987164093,-0.0038079285511932737,3,8,-0.030122178677107536,0.10826753591737416,-0.34814106672696066,0.9186035210275276,1.25
"Def: Above200+Below20+5D<-1.5%, 1.25x, 10d, StopBelow200+Recover20",-0.006940653292317897,-0.003608196954928533,3,8,-0.03492638568233142,0.11060975304559967,-0.35823569544509803,0.9371539458461984,1.25
"Def: Above200+Below20+5D<-3.0%, 1.25x, 10d, Fixed",-0.006974179454214399,-0.005290451005196983,3,8,-0.04307326915132048,0.10932757553660982,-0.3577830799892925,0.9290130034838051,1.25
"Def: Above200+Below20+5D<-2.5%, 1.75x, 3d, StopBelow200+Recover20",-0.007040340151492491,-0.0045771643394095785,3,8,-0.05321975224273667,0.11099461070467909,-0.37605544240233346,0.9432457467401155,1.75
"Def: Above200+Below20+5D<-2.0%, 1.25x, 10d, StopBelow200+Recover20",-0.007137337346273295,-0.007031627362656168,3,8,-0.03619685529915384,0.10959717706904606,-0.3573188098394464,0.930191776523949,1.25
"Def: Above200+Below20+5D<-1.5%, 1.25x, 15d, StopBelow200+Recover20",-0.007226606650975964,-0.0013244039248371253,3,8,-0.03514727688998254,0.11035129994432936,-0.35823569544509937,0.9381065381914284,1.25
"Def: Above200+Below20+5D<-2.5%, 1.75x, 15d, StopBelow200+Recover20",-0.007316681736340119,-0.006194081980175792,3,8,-0.04652112377124351,0.11393668389870425,-0.3682859252625009,0.9734280663057568,1.75
"Def: Above200+Below20+5D<-3.0%, 1.25x, 10d, StopBelow200+Recover20",-0.007381469900333046,-0.004284883526461725,3,8,-0.03212027190875788,0.10765177513725253,-0.3481410667269591,0.9168237705281319,1.25
"Def: Above200+Below20+5D<-2.5%, 1.25x, 7d, StopBelow200+Recover20",-0.007462345886211752,-0.009680434444822583,3,8,-0.03591379154083785,0.10816057940545372,-0.35365189485213167,0.9208571684783662,1.25
"Def: Above200+Below20+5D<-2.5%, 1.50x, 15d, StopBelow200+Recover20",-0.00769963743235684,-0.00767653569717508,3,8,-0.04064537877482555,0.11115423440338579,-0.36094901004052027,0.9495486516944145,1.5
"Def: Above200+Below20+5D<-2.5%, 1.25x, 3d, StopBelow200+Recover20",-0.007807247499670961,-0.006841948482588123,3,8,-0.03766214209968388,0.10712725983024618,-0.3563183741100283,0.9156084638945252,1.25
"Def: Above200+Below20+5D<-1.5%, 1.25x, 15d, StopBelow200",-0.00786470040645737,-0.009396903957603397,3,8,-0.03430788824871689,0.11389703278176483,-0.3618546386306236,0.9753092456247311,1.25
"Def: Above200+Below20+5D<-2.5%, 1.25x, 15d, StopBelow200+Recover20",-0.007968667424085543,-0.008773098311604777,3,8,-0.034887131286504,0.10818043624410494,-0.35365189485213144,0.9256692370830722,1.25
"Def: Above200+Below20+5D<-2.5%, 1.25x, 5d, Recover20",-0.00830326282743657,-0.007057326785191886,3,8,-0.052269559125132314,0.10744629244373978,-0.3645609268312642,0.9227250817171971,1.25
"Def: Above200+Below20+5D<-2.5%, 1.25x, 10d, StopBelow200+Recover20",-0.008449042780283383,-0.010010942232852482,3,8,-0.03411465737279973,0.10751863917620519,-0.3536518948521311,0.923806595336992,1.25
"Def: Above200+Below20+5D<-3.0%, 1.25x, 5d, Recover20",-0.00846437731568346,-0.0033780520121208246,3,8,-0.04891959029636217,0.10655925348164294,-0.34183349674958763,0.9164963643206747,1.25
"Def: Above200+Below20+5D<-3.0%, 1.50x, 3d, StopBelow200",-0.008496927047813088,-0.0021022454738619523,3,8,-0.0343994835135395,0.10682165469231197,-0.3553028854023421,0.9198584919382485,1.5
"Def: Above200+Below20+5D<-2.5%, 1.50x, 10d, StopBelow200+Recover20",-0.0086536554157213,-0.010152125921718547,3,8,-0.038757592189041956,0.10983949329577011,-0.36094901004052193,0.9458233682022542,1.5
"Def: Above200+Below20+5D<-3.0%, 1.75x, 3d, StopBelow200",-0.008727950316812491,-0.0012742388946949124,3,8,-0.04459726120241414,0.10757290829769112,-0.3598139701104107,0.9288928266715077,1.75
"Def: Above200+Below20+5D<-2.5%, 1.75x, 10d, StopBelow200+Recover20",-0.008830508256563965,-0.009906423283455701,3,8,-0.04603569160737897,0.11197840893129937,-0.3682859252625019,0.9678401410675164,1.75
"Def: Above200+Below20+5D<-2.5%, 1.25x, 10d, Recover20",-0.008859666712442149,-0.008642448841318262,3,8,-0.05458624060332884,0.10777459636165468,-0.3497225365041047,0.9306617340333349,1.25
"Def: Above200+Below20+5D<-2.5%, 2.00x, 10d, StopBelow200+Recover20",-0.008926865143994558,-0.009883238417028428,3,8,-0.05531433191143642,0.11393532114840245,-0.37566034345712584,0.9898569139327784,2.0
"Def: Above200+Below20+5D<-3.0%, 1.50x, 3d, StopBelow200+Recover20",-0.009106028628623544,-0.0021022454738619523,3,8,-0.037715306518214975,0.10616363451808125,-0.3553028854023421,0.9194448027795394,1.5
"Def: Above200+Below20+5D<-1.5%, 1.25x, 15d, Recover20",-0.009259972342133244,-0.007283282615767606,3,8,-0.07505335353550491,0.10940885322707791,-0.3686890231679606,0.9524535845792828,1.25
"Def: Above200+Below20+5D<-2.5%, 1.50x, 10d, Recover20",-0.009485888987009264,-0.007895634877757018,3,8,-0.06629293843686734,0.10991918752488355,-0.35692481749728955,0.9554603528255028,1.5
"Def: Above200+Below20+5D<-3.0%, 1.75x, 3d, StopBelow200+Recover20",-0.009635101986205694,-0.0013040762775392567,3,8,-0.04951888177289088,0.1065926996288411,-0.3598139701104107,0.9282722929334442,1.75
"Def: Above200+Below20+5D<-2.5%, 1.75x, 10d, Recover20",-0.009926865142056499,-0.0068106624894028744,3,8,-0.07854158847418224,0.1118173484525957,-0.3642846910759704,0.9802589716176708,1.75
"Def: Above200+Below20+5D<-3.0%, 1.75x, 3d, Fixed",-0.010170742509658368,-0.00650261045880185,3,8,-0.0341046350486387,0.10651690667988696,-0.3789367439220507,0.9325420002895041,1.75
"Def: Above200+Below20+5D<-2.5%, 2.00x, 10d, Recover20",-0.010356282630349087,-0.0059543136953862374,3,8,-0.09132271094286493,0.11347087588976912,-0.38520540095261613,1.0050575904098387,2.0
"Def: Above200+Below20+5D<-2.0%, 1.25x, 15d, Recover20",-0.010879414962607553,-0.0036257352717080638,3,8,-0.07080910053858513,0.10715712562121378,-0.3686890231679609,0.9463661849183753,1.25
"Def: Above200+Below20+5D<-3.0%, 1.75x, 3d, Recover20",-0.011084453048462076,-0.006532053536875471,3,8,-0.03907790966701907,0.10553024706048693,-0.3789367439220507,0.9319214665514404,1.75
"Def: Above200+Below20+5D<-3.0%, 1.25x, 15d, Fixed",-0.011372066646780782,-0.005170398082740002,3,8,-0.07143135123075783,0.1064624870995257,-0.3686890231679605,0.9409685699644812,1.25
"Def: Above200+Below20+5D<-2.5%, 1.25x, 15d, Recover20",-0.011806576230801516,-0.006985119494986147,3,8,-0.06912297011173663,0.10552050310614297,-0.3686890231679605,0.9379088248606339,1.25
"Def: Above200+Below20+5D<-2.5%, 1.50x, 3d, Fixed",-0.004058248016797689,-0.006427036467826608,2,8,-0.03830554372802619,0.11310552730548185,-0.36519421792207263,0.9348135971560388,1.5
"Def: Above200+Below20+5D<-3.0%, 1.50x, 7d, StopBelow200",-0.0050289143138165515,-0.0039856023046976885,2,8,-0.02805957781206092,0.11213250831592875,-0.3523048452194045,0.9344525261251184,1.5
"Def: Above200+Below20+5D<-2.5%, 1.25x, 3d, Fixed",-0.005420499062831277,-0.00557956776379509,2,8,-0.03285169679740063,0.10994191587789454,-0.35552912574341544,0.9191472305285835,1.25
"Def: Above200+Below20+5D<-2.5%, 1.50x, 3d, StopBelow200",-0.00544533223940484,-0.0028255046102629855,2,8,-0.0432891312094521,0.1112677106796446,-0.36620525571760343,0.9311834984242264,1.5
"Def: Above200+Below20+5D<-3.0%, 1.25x, 10d, StopBelow200",-0.005658406866739352,-0.004451735175514782,2,8,-0.02617394406342366,0.1101588467721797,-0.35149015911471626,0.9229555890801837,1.25
"Def: Above200+Below20+5D<-2.5%, 1.75x, 3d, Recover20",-0.005667057840750042,-0.00817096316244803,2,8,-0.047055480582627096,0.11290182042710954,-0.37482984125362495,0.947845374123135,1.75
"Def: Above200+Below20+5D<-2.5%, 1.50x, 3d, Recover20",-0.006023472709519348,-0.007197162856126704,2,8,-0.04038797831608498,0.11094722354651124,-0.36519421792207296,0.9330572040491327,1.5
"Def: Above200+Below20+5D<-3.0%, 1.25x, 5d, StopBelow200",-0.006027589506313713,-0.0039959962279682015,2,8,-0.03325032281568707,0.1087348861640169,-0.3442704016604501,0.9139422631877201,1.25
"Def: Above200+Below20+5D<-2.5%, 1.25x, 3d, Recover20",-0.0064038704665435875,-0.008315761784074449,2,8,-0.033897651729758005,0.10886162457071633,-0.35552912574341367,0.9182690339751305,1.25
"Def: Above200+Below20+5D<-3.0%, 1.25x, 7d, StopBelow200",-0.006608883433393095,-0.006043387892128993,2,8,-0.026300582671424655,0.10864814109269377,-0.3493186553873999,0.9181211742984243,1.25
"Def: Above200+Below20+5D<-3.0%, 1.25x, 7d, StopBelow200+Recover20",-0.006964711387389327,-0.005146764999325315,2,8,-0.030082707222128136,0.1079029516491456,-0.3481410667269603,0.9150682553057121,1.25
"Def: Above200+Below20+5D<-2.5%, 1.50x, 3d, StopBelow200+Recover20",-0.0073995498761376954,-0.004040802302159641,2,8,-0.045360817536769904,0.10912023730626362,-0.3662052557176044,0.9294271053173203,1.5
"Def: Above200+Below20+5D<-3.0%, 1.25x, 5d, Fixed",-0.00819613621897447,-0.0037107575009379667,2,8,-0.04685696604926526,0.10697422197081949,-0.3418334967495893,0.9176490502057635,1.25
"Def: Above200+Below20+5D<-3.0%, 1.25x, 3d, StopBelow200",-0.008363676018898217,-0.005888936454457427,2,8,-0.03036849466867797,0.10596939834200232,-0.3508302806517838,0.9108241572049893,1.25
"Def: Above200+Below20+5D<-3.0%, 1.25x, 3d, StopBelow200+Recover20",-0.00867032323472254,-0.005888936454457427,2,8,-0.0311268658506918,0.10563818545281138,-0.3508302806517838,0.9106173126256347,1.25
"Def: Above200+Below20+5D<-3.0%, 1.50x, 3d, Fixed",-0.009369251050718438,-0.0061274652625632475,2,8,-0.03070005617697058,0.10625565858969578,-0.37070113310307773,0.9227447620495767,1.5
"Def: Above200+Below20+5D<-3.0%, 1.50x, 3d, Recover20",-0.00998266380175529,-0.006147173999598743,2,8,-0.03221812138124269,0.10559338345837722,-0.37070113310307773,0.9223310728908677,1.5
"Def: Above200+Below20+5D<-3.0%, 1.25x, 3d, Fixed",-0.008677528768344253,-0.007362165583659763,1,8,-0.03027132782416908,0.10588089300649274,-0.362437668057631,0.9129475238096494,1.25
"Def: Above200+Below20+5D<-3.0%, 1.25x, 3d, Recover20",-0.008986284223212918,-0.007362165583659763,1,8,-0.031030068228176777,0.10554759220167755,-0.362437668057631,0.9127406792302949,1.25
